"id","area","date"
"Nutmeg",8.39090241699219,2022-11-03
"Nutmeg",9.10213295898438,2022-11-04
"Nutmeg",3.69662855224609,2022-11-05
"Nutmeg",7.04327670898437,2022-11-06
"Nutmeg",2.20198358154297,2022-11-07
"Nutmeg",1.59932272949219,2022-11-08
"Nutmeg",2.39972893066406,2022-11-09
"Nutmeg",2.54109011230469,2022-11-10
"Nutmeg",11.2596990234375,2022-11-11
"Nutmeg",4.80321636962891,2022-11-12
"Nutmeg",3.32718325195312,2022-11-13
"Nutmeg",1.48277550048828,2022-11-14
"Nutmeg",4.01833444824219,2022-11-15
"Nutmeg",4.16302436523438,2022-11-16
"Nutmeg",2.28410552978516,2022-11-17
"Nutmeg",1.85364677734375,2022-11-18
"Nutmeg",1.77930438232422,2022-11-19
"Nutmeg",1.32744808349609,2022-11-20
"Nutmeg",1.20475546875,2022-11-21
"Nutmeg",4.30205120849609,2022-11-22
"Nutmeg",1.6179919921875,2022-11-23
"Nutmeg",2.76319829101562,2022-11-24
"Nutmeg",3.74116114501953,2022-11-25
"Nutmeg",4.51298157958984,2022-11-26
"Nutmeg",3.60858582763672,2022-11-27
"Nutmeg",7.33701184082031,2022-11-28
"Nutmeg",6.61431018066406,2022-11-29
"Nutmeg",8.23367591552734,2022-11-30
"Nutmeg",4.49398092041016,2022-12-01
"Nutmeg",4.54009064941406,2022-12-02
"Nutmeg",10.5906148681641,2022-12-03
"Nutmeg",9.15770447998047,2022-12-04
"Nutmeg",4.94999692382812,2022-12-05
"Nutmeg",9.77133610839844,2022-12-06
"Nutmeg",12.4790468994141,2022-12-07
"Nutmeg",4.96896774902344,2022-12-08
"Nutmeg",16.0204710083008,2022-12-09
"Nutmeg",72.6628187255859,2022-12-10
"Nutmeg",31.1610455932617,2022-12-11
"Nutmeg",13.8163612915039,2022-12-12
"Nutmeg",5.42077691650391,2022-12-13
"Nutmeg",10.2996132080078,2022-12-14
"Nutmeg",11.9371392578125,2022-12-15
"Nutmeg",12.6887178466797,2022-12-16
"Nutmeg",3.97046002197266,2022-12-17
"Nutmeg",8.83641708984375,2022-12-18
"Nutmeg",5.71636229248047,2022-12-19
"Nutmeg",4.50008952636719,2022-12-20
"Nutmeg",6.06296606445312,2022-12-21
"Nutmeg",11.0812140258789,2022-12-22
"Nutmeg",5.6431154296875,2022-12-23
"Nutmeg",8.81253608398437,2022-12-24
"Nutmeg",10.1273618896484,2022-12-25
"Nutmeg",7.27728022460937,2022-12-26
"Nutmeg",12.9386121459961,2022-12-27
"Nutmeg",3.29890239257813,2022-12-28
"Nutmeg",3.70030913085938,2022-12-29
"Nutmeg",6.8758966796875,2022-12-30
"Nutmeg",7.45565346679687,2022-12-31
"Nutmeg",16.6935513793945,2023-01-01
"Nutmeg",14.6685028198242,2023-01-02
"Nutmeg",10.4868988891602,2023-01-03
"Nutmeg",6.20676649169922,2023-01-04
"Nutmeg",11.598521496582,2023-01-05
"Nutmeg",19.1598525756836,2023-01-06
"Nutmeg",10.7343695068359,2023-01-07
"Nutmeg",47.2489168457031,2023-01-08
"Aurora",1.88087438964844,2022-10-25
"Aurora",1.92971413574219,2022-10-26
"Aurora",5.66978121337891,2022-10-27
"Aurora",11.9971422851563,2022-10-28
"Aurora",3.76677755126953,2022-10-29
"Aurora",17.8514649536133,2022-10-30
"Aurora",4.4625748046875,2022-10-31
"Aurora",4.94245721435547,2022-11-01
"Aurora",4.14372939453125,2022-11-02
"Aurora",5.59736319580078,2022-11-03
"Aurora",12.0257689453125,2022-11-04
"Aurora",6.92773288574219,2022-11-05
"Aurora",5.76962528076172,2022-11-06
"Aurora",7.29038659667969,2022-11-07
"Aurora",14.2082782592773,2022-11-08
"Aurora",2.53412113037109,2022-11-09
"Aurora",2.86578044433594,2022-11-10
"Aurora",4.00454548339844,2022-11-11
"Aurora",5.48211796875,2022-11-12
"Aurora",4.32610810546875,2022-11-13
"Aurora",3.1150552734375,2022-11-14
"Aurora",9.73688703613281,2022-11-15
"Aurora",3.91492169189453,2022-11-16
"Aurora",8.81086600341797,2022-11-17
"Aurora",4.53074138183594,2022-11-18
"Aurora",4.30364006347656,2022-11-19
"Aurora",6.62054970703125,2022-11-20
"Aurora",9.70823634033203,2022-11-21
"Aurora",11.7541507568359,2022-11-22
"Aurora",4.65838664550781,2022-11-23
"Aurora",4.60603122558594,2022-11-24
"Aurora",2.82319365234375,2022-11-25
"Aurora",2.73883807373047,2022-11-26
"Aurora",1.72808415527344,2022-11-27
"Aurora",2.90380889892578,2022-11-28
"Aurora",3.78698502197266,2022-11-29
"Aurora",3.63330343017578,2022-11-30
"Aurora",2.91016041259766,2022-12-01
"Aurora",6.05923140869141,2022-12-02
"Aurora",4.87348153076172,2022-12-03
"Aurora",8.28916878662109,2022-12-04
"Aurora",14.307258581543,2022-12-05
"Aurora",4.13160866699219,2022-12-06
"Aurora",4.32904426269531,2022-12-07
"Aurora",4.20123017578125,2022-12-08
"Aurora",7.93987540283203,2022-12-09
"Aurora",14.4829399047852,2022-12-10
"Aurora",17.1982685424805,2022-12-11
"Aurora",8.19210493164062,2022-12-12
"Aurora",1.72060625,2022-12-13
"Aurora",2.01561815185547,2022-12-14
"Aurora",3.34446212158203,2022-12-15
"Aurora",3.55517366943359,2022-12-16
"Aurora",3.17031060791016,2022-12-17
"Aurora",1.1912591796875,2022-12-18
"Aurora",4.96515467529297,2022-12-19
"Aurora",2.40886577148438,2022-12-20
"Aurora",4.62706489257813,2022-12-21
"Aurora",5.09745163574219,2022-12-22
"Aurora",3.26747573242187,2022-12-23
"Aurora",2.3642857421875,2022-12-24
"Aurora",5.47898226318359,2022-12-25
"Aurora",5.67582380371094,2022-12-26
"Aurora",11.6027125244141,2022-12-27
"Aurora",4.65090496826172,2022-12-28
"Aurora",1.6622984375,2022-12-29
"Aurora",3.25026326904297,2022-12-30
"Aurora",4.57027901611328,2022-12-31
"Aurora",6.56581827392578,2023-01-01
"Aurora",15.5040963623047,2023-01-02
"Aurora",14.3670063476563,2023-01-03
"Aurora",8.74435965576172,2023-01-04
"Aurora",2.50400313720703,2023-01-05
"Aurora",2.89035946044922,2023-01-06
"Aurora",7.83132370605469,2023-01-07
"Aurora",12.3057915039062,2023-01-08
"Aurora",18.8628816894531,2023-01-09
"Aurora",9.30674631347656,2023-01-10
"Aurora",10.4113224609375,2023-01-11
"Aurora",18.7683704589844,2023-01-12
"Aurora",60.1847984985352,2023-01-13
"Aurora",71.9007818359375,2023-01-14
"Aurora",15.7525674804688,2023-01-15
"Aurora",10.3640375488281,2023-01-16
"Aurora",13.4615295166016,2023-01-17
"Aurora",48.509347253418,2023-01-18
"Aurora",69.8239593261719,2023-01-19
"Aurora",3.30657197265625,2023-01-20
"Aurora",3.45738229980469,2023-01-21
"Aurora",3.14393208007812,2023-01-22
"Aurora",11.1496417480469,2023-01-23
"Aurora",6.93817670898437,2023-01-24
"Aurora",4.32328410644531,2023-01-25
"Aurora",4.78758416748047,2023-01-26
"Aurora",11.2073698242188,2023-01-27
"Aurora",8.30615334472656,2023-01-28
"Aurora",13.2279369995117,2023-01-29
"Aurora",5.27831676025391,2023-01-30
"Aurora",5.75935717773438,2023-01-31
"Aurora",2.91755368652344,2023-02-01
"Aurora",3.31654185791016,2023-02-02
"Aurora",2.40991920166016,2023-02-03
"Aurora",1.99799027099609,2023-02-04
"Aurora",10.2488103881836,2023-02-05
"Aurora",15.8998747680664,2023-02-06
"Aurora",3.47062905273437,2023-02-07
"Aurora",3.85192145996094,2023-02-08
"Aurora",8.37930456542969,2023-02-09
"Aurora",43.1161588134766,2023-02-10
"Aurora",14.5005591430664,2023-02-11
"Aurora",4.70946400146484,2023-02-12
"Aurora",4.27919548339844,2023-02-13
"Aurora",2.18824152832031,2023-02-14
"Aurora",4.93440583496094,2023-02-15
"Aurora",21.6345871826172,2023-02-16
"Aurora",7.72343421630859,2023-02-17
"Aurora",13.6594903198242,2023-02-18
"Aurora",30.4952607421875,2023-02-19
"Aurora",70.1612357666016,2023-02-20
"Aurora",29.2418606201172,2023-02-21
"Aurora",13.3426071655273,2023-02-22
"Aurora",52.0359111450195,2023-02-23
"Aurora",55.6132464233398,2023-02-24
"Aurora",16.8312206787109,2023-02-25
"Aurora",8.25931381835938,2023-02-26
"Aurora",8.87864956054688,2023-02-27
"Aurora",82.7475402587891,2023-02-28
"Aurora",7.06072424316406,2023-03-01
"Aurora",8.30245708007813,2023-03-02
"Aurora",12.2733334960938,2023-03-03
"Aurora",52.5490746704102,2023-03-04
"Aurora",17.0522826782227,2023-03-05
"Aurora",13.9927220214844,2023-03-06
"Aurora",6.6901072265625,2023-03-07
"Aurora",7.44478244628906,2023-03-08
"Aurora",6.83625600585937,2023-03-09
"Aurora",16.4447281982422,2023-03-10
"Aurora",65.7946937988281,2023-03-11
"Aurora",73.0917864990234,2023-03-12
"Aurora",18.4465406738281,2023-03-13
"Aurora",25.6050285400391,2023-03-14
"Aurora",24.0148037963867,2023-03-15
"Aurora",25.5592306274414,2023-03-16
"Aurora",19.1816591918945,2023-03-17
"Aurora",26.0748551147461,2023-03-18
"Aurora",33.0743691894531,2023-03-19
"Aurora",41.8241168701172,2023-03-20
"Aurora",29.4844428955078,2023-03-21
"Aurora",14.7921249755859,2023-03-22
"Aurora",30.1496713623047,2023-03-23
"Aurora",13.7700964477539,2023-03-24
"Aurora",8.41674573974609,2023-03-25
"Aurora",35.9361170898437,2023-03-26
"Aurora",40.087789465332,2023-03-27
"Aurora",9.30407634277344,2023-03-28
"Aurora",9.49373653564453,2023-03-29
"Aurora",13.1229973388672,2023-03-30
"Aurora",20.4824415771484,2023-03-31
"Aurora",12.2825732910156,2023-04-01
"Aurora",23.8026297729492,2023-04-02
"Aurora",29.8871985839844,2023-04-03
"Aurora",49.1428597412109,2023-04-04
"Aurora",40.9761392822266,2023-04-05
"Aurora",28.808920324707,2023-04-06
"Aurora",16.7399224731445,2023-04-07
"Aurora",25.1284182861328,2023-04-08
"Aurora",23.5128356567383,2023-04-09
"Aurora",59.4507497436523,2023-04-10
"Aurora",19.3624059448242,2023-04-11
"Aurora",36.2136118164062,2023-04-12
"Aurora",34.9542970092773,2023-04-13
"Aurora",56.2518473999023,2023-04-14
"Aurora",46.1223751098633,2023-04-15
"Aurora",31.4315645141602,2023-04-16
"Aurora",32.1328359741211,2023-04-17
"Aurora",40.8134672973633,2023-04-18
"Aurora",45.9583899414063,2023-04-19
"Aurora",11.2549103637695,2023-04-20
"Aurora",42.9295817382813,2023-04-21
"Aurora",69.2258150268555,2023-04-22
"Aurora",48.4205995239258,2023-04-23
"Aurora",88.8776122680664,2023-04-24
"Aurora",63.5546961425781,2023-04-25
"Aurora",50.1203592407227,2023-04-26
"Aurora",48.9111844604492,2023-04-27
"Aurora",14.3970053466797,2023-04-28
"Aurora",10.6444858154297,2023-04-29
"Aurora",15.0085269775391,2023-04-30
"Aurora",37.5824452880859,2023-05-01
"Aurora",13.7682092163086,2023-05-02
"Aurora",20.2387424682617,2023-05-03
"Aurora",44.8257692382812,2023-05-04
"Aurora",89.8596935546875,2023-05-05
"Aurora",63.5920744384766,2023-05-06
"Aurora",82.222135949707,2023-05-07
"Aurora",82.3343675292969,2023-05-08
"Aurora",76.1555517578125,2023-05-09
"Aurora",156.253861706543,2023-05-10
"Aurora",121.198288476562,2023-05-11
"Aurora",53.5598980712891,2023-05-12
"Aurora",67.0237995727539,2023-05-13
"Aurora",56.4671002685547,2023-05-14
"Aurora",62.3702545776367,2023-05-15
"Aurora",132.804050244141,2023-05-16
"Aurora",59.75236171875,2023-05-17
"Aurora",54.6102759033203,2023-05-18
"Aurora",53.3858061889648,2023-05-19
"Aurora",37.5149502929687,2023-05-20
"Aurora",39.4512095458984,2023-05-21
"Aurora",33.7552273925781,2023-05-22
"Aurora",39.1548017700195,2023-05-23
"Aurora",20.0545125976562,2023-05-24
"Aurora",20.8660968383789,2023-05-25
"Aurora",23.8631638793945,2023-05-26
"Aurora",18.6801332885742,2023-05-27
"Aurora",20.3430004760742,2023-05-28
"Aurora",18.0875487792969,2023-05-29
"Aurora",19.4539512451172,2023-05-30
"Aurora",25.6628723144531,2023-05-31
"Aurora",29.0580829223633,2023-06-01
"Aurora",88.4321645996094,2023-06-02
"Aurora",37.303246887207,2023-06-03
"Aurora",33.5276007202148,2023-06-04
"Aurora",10.4993545654297,2023-06-05
"Aurora",161.010811755371,2023-06-06
"Aurora",116.116045361328,2023-06-07
